label, id, name, ontology
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0008034", "abnormal iris pigmentation", "HP"
"Disease", "MONDO_0001117", "hemoglobinemia", "UNKNOWN"
"Disease", "MONDO_0007032", "Prune belly syndrome", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0005247", "hypoplasia of the abdominal wall musculature", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0003965", "Capgras syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0024183", "Wet beriberi", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005567", "social withdrawal syndrome", "MONDO"
"Disease", "EFO_0003145", "right-sided high-output heart failure", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005253", "high-output heart failure", "MONDO"
"Disease", "EFO_1000809", "ischemic optic neuropathy", "UNKNOWN"
"Disease", "MONDO_0800451", "Congenital amegakaryocytic thrombocytopenia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002623", "pediatric osteosarcoma", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0850284", "extrinsic asthma", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0033117", "Duodeno", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005937", "Rapid Eye Movement Sleep Behaviour Disorder", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0013142", "hereditary sensory and autonomic neuropathy type IIB", "MONDO"
"Disease", "MONDO_0021390", "ureteral polyps", "UNKNOWN"
"Disease", "EFO_0003844", "ureteral neoplastic", "UNKNOWN"
"Disease", "Orphanet_869", "TAS", "UNKNOWN"
"Disease", "MONDO_0020561", "Myxoid Round Cell Liposarcoma", "UNKNOWN"
"Disease", "MONDO_0002494", "Substance-related disorders", "UNKNOWN"
"Disease", "Orphanet_276255", "XPC", "UNKNOWN"
"Disease", "EFO_0003760", "suprasellar cysts", "UNKNOWN"
"Disease", "EFO_0009514", "upper limb fracture", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0014339", "spinocerebellar ataxia autosomal recessive type 16", "MONDO"
"Disease", "MONDO_0014339", "SCAR16", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0024471", "inflammatory vasculopathies", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002913", "cerebellar tremor", "MONDO"
"Disease", "MONDO_0022454", "osteosarcoma of the scalp", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0002438", "cerebellar malformation", "HP"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0006855", "cerebellar vermis", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0024249", "pityriasis lichenoides", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008073", "hereditary uromodulin-associated kidney disease", "MONDO"
"Disease", "EFO_0002431", "Peripheral nerve pain", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018124", "tumor-induced osteomalacia", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007356", "Lynch syndrome I", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016089", "infantile Krabbe disease", "MONDO"
"Disease", "MONDO_0043555", "infantile disease", "UNKNOWN"
"Disease", "EFO_0003868", "Cancer of the", "UNKNOWN"
"Disease", "Orphanet_98811", "PED", "UNKNOWN"
"Disease", "MONDO_0004037", "retinal edema of the retina", "UNKNOWN"
"Disease", "MONDO_0003175", "salivary gland adenoid cystic carcinoma", "UNKNOWN"
"Disease", "MONDO_0011576", "familial hyperaldosteronism type II", "UNKNOWN"
"Disease", "Orphanet_276264", "xeroderma pigmentosum complementation group F", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019162", "familial hyperkalemic hypertension", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0003060", "biliary cancer", "MONDO"
"Disease", "EFO_1001472", "spinal cord inflammation", "UNKNOWN"
"Disease", "EFO_0007527", "TSP", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020092", "idiopathic male infertility", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006717", "dermatofibroma", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0009411", "Autoimmune polyendocrine syndrome type 1", "MONDO"
"Disease", "HP_0000132", "hypermenorrhea", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002027", "avoidant personality disorder", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0014850", "RPE", "MONDO"
"Disease", "MONDO_0013125", "CLAPO syndrome", "UNKNOWN"
"Disease", "HP_0008625", "severe sensorineural hearing loss", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019112", "LAR syndrome", "MONDO"
"Disease", "MONDO_0015194", "congenital sideroblastic anemia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0014487", "SIFD", "MONDO"
"Disease", "MONDO_0021259", "primary prostate tumour", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0003134", "endocapillary proliferative glomerulonephritis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0003778", "primary immunodeficiency disease", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006143", "cervical squamous cell carcinomas", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002702", "ovarian cystoadenocarcinomas", "MONDO"
"Disease", "EFO_0000094", "r/r B cell acute lymphoblastic leukemia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0003864", "chronic lymphocytic lymphoma", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0968974", "large B cell lymphoma", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021467", "benign pelvic tumor", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020517", "eosinophilic granuloma", "MONDO"
"Disease", "EFO_1000174", "chondroid chordoma", "UNKNOWN"
"Disease", "MONDO_0013737", "autosomal recessive hereditary spastic paraplegia type 46", "UNKNOWN"
"Disease", "MONDO_0007203", "CRBN", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0002974", "radioulnar synostosis", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0100458", "MECOM-associated syndrome", "MONDO"
"Disease", "EFO_0003968", "HSA", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006829", "leukemoid reactions", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005701", "chlamydial or", "MONDO"
"Disease", "MONDO_0021159", "gonococcal salpingitis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006845", "peritoneal and genital tuberculosis", "MONDO"
"Disease", "EFO_1000935", "Female genital tuberculosis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0012839", "MyD88 deficiency", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0024352", "viral respiratory tract infection", "MONDO"
"Disease", "EFO_0020924", "intentional overdose", "UNKNOWN"
"Disease", "MONDO_0004557", "infantile fibrosarcoma", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019142", "inherited porphyria", "MONDO"
"Disease", "MONDO_0008877", "Blue diaper syndrome", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002473", "genetic kidney diseases", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008264", "autosomal-dominant kidney disease", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0002570", "steatorrhea", "HP"
"Disease", "Orphanet_217385", "17p13.3 microduplication syndrome", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007871", "congenital nasolacrimal duct obstruction", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008834", "asthma, nasal polyps, and aspirin intolerance", "MONDO"
"Disease", "MONDO_0100415", "FLT3-ITD AML", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021037", "Neurodegenerative dementias", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0034677", "contracture of the ankle", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016675", "short tendo Achilles", "MONDO"
"Disease", "EFO_1001379", "NMS", "UNKNOWN"
"Disease", "MONDO_0018115", "epidermal nevus syndrome", "UNKNOWN"
"Disease", "EFO_0009481", "paranasal sinus disease", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001022", "monocular deprivation amblyopia", "MONDO"
"Disease", "Orphanet_228349", "CLN2 disease", "UNKNOWN"
"Disease", "HP_0008398", "hypoplastic or absent fifth fingernails", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0012746", "toenails", "HP"
"Disease", "HP_0001800", "toenail hypoplasia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019156", "Martorell syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0013567", "ASD3", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019020", "PANDAS", "MONDO"
"Disease", "MONDO_0018563", "congenital absence of teeth", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0017594", "indolent B-NHL", "MONDO"
"Disease", "EFO_0006917", "spontaneous preterm birth", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006995", "tethered spinal cord syndrome", "MONDO"
"Disease", "HP_0003457", "EMG abnormalities", "UNKNOWN"
"Disease", "HP_0007777", "chorioretinal scarring", "UNKNOWN"
"Disease", "EFO_1001060", "neovascular glaucoma", "UNKNOWN"
"Disease", "HP_0100783", "congenital absence", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020356", "Coloboma of iris", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0012956", "PMS2", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007303", "cervical ribs", "MONDO"
"Disease", "EFO_0007300", "henipavirus infections", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004651", "Smallpox (", "MONDO"
"Disease", "EFO_0020971", "internalizing disorders", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004979", "ASTHMA", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0033938", "acute radiation syndrome", "MONDO"
"Disease", "HP_0040183", "encopresis", "UNKNOWN"
"Disease", "HP_0002144", "Occult spinal dysraphism", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021562", "omphalitis", "MONDO"
"Disease", "MONDO_0007354", "optic nerve colobomas", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007009", "distal ureteric stones", "MONDO"
"Disease", "EFO_1001496", "Autosomal Polycystic Kidney Disease", "UNKNOWN"
"Disease", "MONDO_0008762", "autosomal-recessive Alport syndrome", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001235", "incarceration of the vermiform appendix", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004959", "plasma cell neoplasm", "MONDO"
"Disease", "EFO_0009854", "treatment resistant depression", "UNKNOWN"
"Disease", "EFO_0009952", "postoperative atrial fibrillation", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0015589", "paraneoplastic limbic encephalitis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006898", "periarthritis", "MONDO"
"Disease", "MONDO_0003090", "carcinoma of the extrahepatic bile ducts", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0000026", "male hypogonadism", "HP"
"Disease", "MONDO_0016473", "rhabdoid tumor predisposition syndrome", "UNKNOWN"
"Disease", "HP_0010314", "premature thelarche", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000088", "precocious puberty", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0700207", "constitutional delay of puberty", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004772", "Posner-Schlossman-Syndrome", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0002098", "respiratory arrest", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005682", "bronchopneumonia", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016393", "Bosma arhinia microphthalmia syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008031", "facioscapulohumeral muscular dystrophy type 2", "MONDO"
"Disease", "MONDO_0015238", "BAMS", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0000458", "anosmic", "HP"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0004409", "hyposmic", "HP"
"Disease", "EFO_1000562", "giant cell tumors of tendon sheath", "UNKNOWN"
"Disease", "EFO_1000831", "bacterialmeningitis", "UNKNOWN"
"Disease", "MONDO_0044212", "chronic spontaneous urticaria", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006938", "pyelitis", "MONDO"
"Disease", "HP_0007994", "Peripheral vision loss", "UNKNOWN"
"Disease", "EFO_1000520", "sarcomatoid", "UNKNOWN"
"Disease", "EFO_0009829", "vascular smooth muscle hypercontractility", "UNKNOWN"
"Disease", "MONDO_0005094", "hemangiopericytoma", "UNKNOWN"
"Disease", "MONDO_0002981", "peripheral neuroepithelioma of bone and soft tissue", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020641", "respiratory tract", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020333", "aggressive systemic mastocytosis", "MONDO"
"Disease", "EFO_0007359", "mast cell leukemia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019867", "mosaic trisomy 8", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011214", "MDR3 deficiency", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0015542", "Acquired Hemophagocytic Lymphohistiocytosis", "MONDO"
"Disease", "MONDO_0010221", "CHIME syndrome", "UNKNOWN"
"Disease", "MONDO_0004588", "nyctalopia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005538", "rectitis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016706", "chordoid gliomas", "MONDO"
"Disease", "EFO_1001791", "femoral hernia defect", "UNKNOWN"
"Disease", "HP_0003429", "CNS hypomyelination", "UNKNOWN"
"Disease", "MONDO_0004736", "inborn error of amino acid metabolism", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011721", "distal anterior compartment myopathy", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011925", "merosin-deficient congenital muscular dystrophy type 1A", "MONDO"
"Disease", "EFO_1001827", "postconcussion syndrome", "UNKNOWN"
"Disease", "EFO_1001946", "pediatric B-ALL", "UNKNOWN"
"Disease", "MONDO_0011668", "maturity onset diabetes of the young 1", "UNKNOWN"
"Disease", "EFO_1000332", "giant cell carcinoma", "UNKNOWN"
"Disease", "MONDO_0002887", "bile duct disorder", "UNKNOWN"
"Disease", "HP_0005775", "multiple anomalies", "UNKNOWN"
"Disease", "MONDO_0002808", "pancreatic serous cystadenomas", "UNKNOWN"
"Disease", "EFO_0007529", "tuberculous peritonitis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005848", "miliary tuberculosis", "MONDO"
"Disease", "MONDO_0007888", "DEE syndromes", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0700195", "Rous sarcoma", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005048", "B tumor", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0023696", "Marinesco-Sjogren-Like Syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001074", "chronic tic disorder", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0017210", "Infectious uveitis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0009016", "band keratopathy", "MONDO"
"Disease", "HP_0100014", "epiretinal membrane", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0100313", "FSGS", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0030186", "kinetic tremor", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0043370", "central adrenal insufficiency,", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005259", "autismor Asperger syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007779", "ADOS", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0003219", "gastroesophageal junction adenocarcinoma", "MONDO"
"Disease", "MONDO_0002278", "colonic mass", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000594", "recessive developmental disorders", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0012506", "small pituitary gland", "HP"
"Disease", "MONDO_0021444", "Benign colorectal diseases", "UNKNOWN"
"Disease", "MONDO_0010243", "X-linked neurological disorder", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018022", "β thalassemia syndromes", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0700117", "TDT", "MONDO"
"Disease", "Orphanet_98598", "congenital absence of the eyes", "UNKNOWN"
"Disease", "MONDO_0021063", "colon cancer", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020417", "right-sided cervical aortic arch", "MONDO"
"Disease", "EFO_0006732", "pancreatic squamous", "UNKNOWN"
"Disease", "MONDO_0037858", "fatty metabolic disorder", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018666", "HB", "MONDO"
"Disease", "EFO_0009530", "anuria", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020761", "Bowens' disease", "MONDO"
"Disease", "HP_0005387", "combined immunodeficiency", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0008555", "absent vestibular function", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016484", "Usher Syndrome 2", "MONDO"
"Disease", "MONDO_0016484", "USH2", "UNKNOWN"
"Disease", "MONDO_0016485", "USH3", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0015524", "serrated polyposis", "MONDO"
"Disease", "EFO_0009485", "eye injury", "UNKNOWN"
"Disease", "HP_0001977", "abnormal blood clotting", "UNKNOWN"
"Disease", "EFO_0007499", "Streptococcus pneumoniae pneumonia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000662", "amusia", "MONDO"
"Disease", "MONDO_0002810", "precancerous pancreatic neoplasms", "UNKNOWN"
"Disease", "MONDO_0018944", "gestational trophoblastic neoplasia", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0000773", "short ribs", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0012784", "BRCA2", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004669", "salivary gland cancer", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004700", "parotid gland cancer", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006400", "salivary gland acinic cell carcinoma", "MONDO"
"Disease", "HP_0100963", "hyperaesthesia", "UNKNOWN"
"Disease", "MONDO_0004245", "ependymoma brain", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0032101", "unusual infection", "HP"
"Disease", "MONDO_0019054", "congenital limb malformation", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006523", "acrodermatitis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002536", "florid cutaneous papillomatos", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0023388", "pityriasis rotunda", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018683", "acquired ichthyosis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018974", "pemphigus paraneoplastica", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016983", "Bartter syndrome type 5", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021179", "proteostasis dysfunction", "MONDO"
"Disease", "MONDO_0010665", "WTs", "UNKNOWN"
"Disease", "MONDO_0010916", "Polycystic kidney disease-3", "UNKNOWN"
"Disease", "EFO_1001340", "heat stroke", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0042976", "gestational B-vitamin deficiency", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0007766", "optic disk hypoplasia", "HP"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0011937", "fifth toenail hypoplasia", "HP"
"Disease", "MONDO_0011804", "cEDS", "UNKNOWN"
"Disease", "HP_0000929", "skull abnormalities", "UNKNOWN"
"Disease", "HP_0002019", "dyschezia", "UNKNOWN"
"Disease", "HP_0008994", "weakness of proximal limbs", "UNKNOWN"
"Disease", "EFO_0007480", "scrub typhus", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005825", "Leptospira", "MONDO"
"Disease", "EFO_0009321", "diabetic macular edema", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0003749", "esophageal disorder", "MONDO"
"Disease", "HP_0007305", "CNS demyelinating disorder", "UNKNOWN"
"Disease", "MONDO_0010520", "X-linked Alport syndrome", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0800119", "post-infectious bronchiolitis obliterans", "MONDO"
"Disease", "EFO_0007461", "recurrent pneumonia", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0001961", "hypoplastic hearts", "HP"
"Disease", "EFO_1000868", "Acute inflammatory demyelinating polyradiculoneuropathy disease", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002323", "cherry hemangiomas", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0017007", "partial deletion of the long arm of chromosome X", "MONDO"
"Disease", "MONDO_0022410", "renal ciliopathy", "UNKNOWN"
"Disease", "MONDO_0020115", "secondary polycythemia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0031014", "autoimmune gastritis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002135", "optic nerve neuropathy", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016356", "diffuse cutaneous systemic sclerosis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002756", "osteolytic chest wall plasmacytoma", "MONDO"
"Disease", "HP_0011141", "age-related cataract", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002578", "Sarcoma botryoides", "MONDO"
"Disease", "EFO_0000437", "ERMS", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016066", "congenital cleft sternum", "MONDO"
"Disease", "HP_0011974", "reticulin myelofibrosis", "UNKNOWN"
"Disease", "EFO_1000078", "metastatic malignant ameloblastoma", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007281", "cT4", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001056", "GC", "MONDO"
"Disease", "HP_0002928", "decreased activity of the pyruvate dehydrogenase complex", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019862", "levocardia", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000410", "funisitis", "MONDO"
"Disease", "EFO_0007485", "silicosis", "UNKNOWN"
"Disease", "Orphanet_98633", "goniodysgenesis", "UNKNOWN"
"Disease", "MONDO_0008501", "Sturge-Weber", "UNKNOWN"
"Disease", "MONDO_0001291", "brain stem compression", "UNKNOWN"
"Disease", "MONDO_0008760", "Peroxisomal deficiencies", "UNKNOWN"
"Disease", "HP_0002503", "spinocerebellar neurodegeneration", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006156", "sessile serrated adenomas", "MONDO"
"Disease", "EFO_0009049", "juvenile nephropathic cystinosis", "UNKNOWN"
"Disease", "EFO_0003873", "parotid neoplasms", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021494", "benign parotid tumors", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011972", "ovarian hyperstimulation syndrome", "MONDO"
"Disease", "MONDO_0001122", "chronic maxillary sinusitis", "UNKNOWN"
"Disease", "EFO_1000532", "small intestinal adenocarcinomas", "UNKNOWN"
"Disease", "MONDO_0009345", "histidinaemia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004741", "tyrosinaemia", "MONDO"
"Disease", "MONDO_0000328", "hyperphosphataemia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0015032", "perineural", "MONDO"
"Disease", "EFO_0007405", "atypical optic neuritis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011122", "obesity-related disorders", "MONDO"
"Disease", "HP_0031956", "aspartate aminotransferase increased", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0956969", "chronic inducible urticaria", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000624", "benign gynecological tumors", "MONDO"
"Disease", "EFO_0007310", "reticuloendotheliosis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007843", "Kabuki syndrome 1", "MONDO"
"Disease", "HP_0002075", "dysdiadokinesis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0024621", "serous cystadenocarcinoma", "MONDO"
"Disease", "MONDO_0018364", "epithelial ovarian malignancies", "UNKNOWN"
"Disease", "MONDO_0015278", "hereditary cancer", "UNKNOWN"
"Disease", "MONDO_0014933", "infantile epileptic encephalopathy-5", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019533", "paroxysmal cold hemoglobinuria", "MONDO"
